revision,method,frequency_nyquist,radial_power_db,radial_anisotropy_db
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4140625,-0.14827320767894953,-0.545156426918981
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4296875,-1.0919096232672938,3.0094339861040553
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4453125,-1.5816780399099784,0.8451159395075759
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4609375,-1.0679312117841668,-0.8069516569797981
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4765625,1.3229680326848459,1.7776960885791206
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.4921875,-0.4937550721528375,-4.6468098699932465
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5078125,-0.7155236941603162,-1.1714728438389896
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5234375,-1.0214753912854622,-2.0137154548094545
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5390625,-2.801168333536153,-4.254211178730299
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5546875,-0.775661664985202,-1.8165452455695195
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5703125,0.13556038663973846,-0.1733131565104501
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.5859375,-0.8133872248597697,-0.3411575176635335
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6015625,-1.2673251919318465,-3.057678239050507
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6171875,-0.8247273549930358,-3.1154545315524174
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6328125,-0.6499661127096004,-2.961702935559819
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6484375,-0.9313644701749214,1.7566821910587394
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6640625,-2.099272345005774,-0.8111208010417242
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6796875,0.5743790233976103,4.7154848124648545
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.6953125,1.0369043990884939,6.849853967876141
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7109375,1.4079354869029692,5.061552530553037
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7265625,2.340472848018358,6.537595437347493
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7421875,-0.3882310950237481,2.3620190669878234
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7578125,-1.0018700325564076,-1.447970464400175
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7734375,-0.6596250066385895,-3.5379341939798152
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.7890625,0.5943177570961192,-0.2090366421012535
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8046875,1.8265040151596956,4.6080244970240045
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8203125,3.4544030684936238,8.115752043957192
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8359375,0.7240177648191486,2.5202007078392463
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8515625,0.987349919771572,2.5010390634798667
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8671875,1.448673029984181,2.2559019231662667
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8828125,-1.2400365102055877,-3.035593790800963
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.8984375,-0.4267395473384917,-2.2658793986701413
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9140625,1.457018666538997,3.8127966284756267
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9296875,-0.21375679514369447,-0.9547020854381054
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9453125,-0.03220007856864417,-3.2988200713426847
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9609375,0.1044331881036106,-1.9772155321151468
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9765625,-0.8178606352778439,-3.678549881074908
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,x_dither,0.9921875,0.6436485165434568,1.889677009925115
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0078125,-65.12960068781146,-3.3349541795494075
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0234375,-10.350322987893176,3.039212947636404
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0390625,-0.6607892713070479,1.7464743597756676
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0546875,-6.626311196965045,2.8739336086523153
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0703125,-3.586511846662396,4.7791678327725595
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.0859375,-6.465585335167487,4.649060769330231
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1015625,-1.0984857434812387,3.8446870304611407
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1171875,-2.5615198924798683,6.7654045282068465
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1328125,-0.47458506627358243,1.3592588205497533
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1484375,-5.269270148495022,2.000154769748665
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1640625,-1.3204611650913387,1.9467077908100738
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1796875,-3.0785958430214495,5.73496563714441
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.1953125,-1.6702713744214495,1.4841590167827803
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2109375,-3.538982042692917,3.6704502255457996
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2265625,-1.6432057037697567,0.5581126095369878
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2421875,-3.4227726293147143,0.7575636167307134
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2578125,-1.750011612179997,-0.19000706151628022
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2734375,-4.23830353122351,0.9184398311516531
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.2890625,-1.4818820548817515,0.4278581400517314
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3046875,-5.198781150938162,0.9761839450658665
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3203125,-2.9327771418388346,-2.977017485920574
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3359375,-4.1457790682978395,-0.12954234118092262
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3515625,-0.7507812140829051,0.19970295226137305
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3671875,-4.531241713920488,0.32402519131623686
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3828125,-1.7763352871985645,-0.9265786288066922
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.3984375,-3.901692705734359,-1.3559049738413664
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4140625,-2.459396876584959,-2.9209064915871723
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4296875,-3.6873645801566077,-0.4392265283865132
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4453125,-1.975120124277367,-4.209126966023523
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4609375,-4.109352231421158,1.9790834342820731
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4765625,-2.418954613406747,-1.8076852873004121
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.4921875,-3.7351865023934328,0.3294912139896188
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5078125,-1.7152996810678502,-1.7899687691416784
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5234375,-3.833851539816617,-3.054510559662413
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5390625,-0.38694933934454667,-2.417767268942763
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5546875,-1.8301098279867878,-2.0899551392028775
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5703125,1.3597440932332487,-1.8517916378059476
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.5859375,-1.4742101696147671,-1.186723430489349
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6015625,-0.09220788286149348,-1.7846604793435024
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6171875,-0.4969365447650026,-1.1191754526687359
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6328125,1.2903686352951023,-3.632813952305678
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6484375,1.0383546632474399,-0.6924246541275153
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6640625,1.0343477661961413,-3.617881569604034
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6796875,-0.8259958181068222,-1.7361041577625282
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.6953125,1.37676620653732,-2.9933864951559834
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7109375,0.1714341072928405,-2.4053735527649462
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7265625,1.8259070896347516,-1.8151966242743183
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7421875,-0.8683225164280038,-2.4665231337884945
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7578125,1.4659544409912013,-2.742203885614658
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7734375,-0.7857177856650245,-3.9225224093657722
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.7890625,1.632445471706573,-2.2116949622406348
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8046875,0.8401410290165207,-1.1167071673543436
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8203125,2.4545635497091856,-3.6514721996767374
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8359375,-0.6420388761611051,-3.3545771979821244
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8515625,1.1982069102352715,-2.0449834916741825
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8671875,0.43060339385888513,-1.7422890878929642
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8828125,2.5349578182255317,-1.4726315057740949
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.8984375,0.2814421170547115,-2.784142821399176
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9140625,1.5753540830442767,-5.3091879393256125
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9296875,-0.36043628379744147,-3.656298430893613
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9453125,1.9635305800913194,-2.7395408554191936
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9609375,0.5754153080773542,-1.523975780642762
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9765625,1.1344314046675117,-4.107697329064583
e8c32d3693bf5bed3891b7b6dfb305a2a5319eda,bluenoise,0.9921875,-0.20912592179055858,-5.0978966469034255
