revision,platform,fixture_id,fixture_label,colors,colorspace,colorspace_label,config,label,enabled,policy,timing,rate,channel_l,MS-SSIM,Delta E00_mean,Delta Chroma_mean,palette_entries,palette_channels,unsafe_entries,unsafe_channels,unsafe_channel_fraction,mean_abs_roundtrip_drift,max_abs_roundtrip_drift,encoded_bytes,command,assessment_command
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,32,din99d,DIN99d,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.925632,4.711594,3.791335,32,96,0,0,0.0,0.0,0,179495,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 32 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,gamma,sRGB gamma,off,snap off,False,none,off,0.0,0.85,0.979055,3.189964,2.899705,64,192,61,110,0.5729166666666666,0.5729166666666666,1,194920,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,gamma,sRGB gamma,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.979417,3.188565,2.885768,64,192,52,77,0.4010416666666667,0.4010416666666667,1,193569,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,gamma,sRGB gamma,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.976631,3.328538,2.963325,64,192,0,0,0.0,0.0,0,198915,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,gamma,sRGB gamma,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.975467,3.32216,3.076254,64,192,0,0,0.0,0.0,0,193956,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,gamma,sRGB gamma,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.975999,3.357623,3.036131,64,192,0,0,0.0,0.0,0,195762,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,linear,linear RGB,off,snap off,False,none,off,0.0,0.85,0.97808,3.593993,3.981051,64,192,61,132,0.6875,0.6875,1,194415,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,linear,linear RGB,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.979107,3.576991,3.985861,64,192,59,131,0.6822916666666666,0.6822916666666666,1,193840,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,linear,linear RGB,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.975636,3.891529,4.348913,64,192,0,0,0.0,0.0,0,202919,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,linear,linear RGB,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.97271,4.204534,4.718069,64,192,0,0,0.0,0.0,0,208029,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,linear,linear RGB,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.974691,3.946029,4.301916,64,192,0,0,0.0,0.0,0,203889,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,oklab,OKLab,off,snap off,False,none,off,0.0,0.85,0.982282,3.442054,3.551071,64,192,62,118,0.6145833333333334,0.6145833333333334,1,185576,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,oklab,OKLab,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.983465,3.452902,3.50612,64,192,59,111,0.578125,0.578125,1,192833,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,oklab,OKLab,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.981312,3.834871,3.831747,64,192,0,0,0.0,0.0,0,200782,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,oklab,OKLab,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.977578,4.218028,4.473224,64,192,0,0,0.0,0.0,0,210960,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,oklab,OKLab,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.981419,4.021633,4.096923,64,192,0,0,0.0,0.0,0,202741,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,cielab,CIELAB,off,snap off,False,none,off,0.0,0.85,0.965515,3.611498,2.851834,64,192,62,114,0.59375,0.59375,1,196093,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,cielab,CIELAB,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.967259,3.585316,2.786213,64,192,62,111,0.578125,0.578125,1,197383,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,cielab,CIELAB,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.966807,3.923442,3.013025,64,192,0,0,0.0,0.0,0,221622,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,cielab,CIELAB,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.959377,3.927482,3.034944,64,192,0,0,0.0,0.0,0,223692,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,cielab,CIELAB,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.964815,4.000815,3.198783,64,192,0,0,0.0,0.0,0,222317,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,din99d,DIN99d,off,snap off,False,none,off,0.0,0.85,0.94978,3.626795,2.979717,64,192,58,107,0.5572916666666666,0.5572916666666666,1,212194,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,din99d,DIN99d,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.950299,3.572825,3.064658,64,192,60,110,0.5729166666666666,0.5729166666666666,1,216016,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,din99d,DIN99d,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.949849,3.645242,3.014854,64,192,0,0,0.0,0.0,0,215460,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,din99d,DIN99d,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.946447,3.825117,3.115414,64,192,0,0,0.0,0.0,0,217381,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,64,din99d,DIN99d,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.943368,3.853747,3.189357,64,192,0,0,0.0,0.0,0,219216,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 64 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,128,gamma,sRGB gamma,off,snap off,False,none,off,0.0,0.85,0.984124,2.834266,2.418286,128,384,119,236,0.6145833333333334,0.6145833333333334,1,243467,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 128 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,128,gamma,sRGB gamma,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.984427,2.790283,2.368766,128,384,101,156,0.40625,0.40625,1,241858,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 128 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,128,gamma,sRGB gamma,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.984939,2.841207,2.510467,128,384,0,0,0.0,0.0,0,242690,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 128 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
