revision,platform,fixture_id,fixture_label,colors,colorspace,colorspace_label,config,label,enabled,policy,timing,rate,channel_l,MS-SSIM,Delta E00_mean,Delta Chroma_mean,palette_entries,palette_channels,unsafe_entries,unsafe_channels,unsafe_channel_fraction,mean_abs_roundtrip_drift,max_abs_roundtrip_drift,encoded_bytes,command,assessment_command
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,gamma,sRGB gamma,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.990246,2.330026,1.957641,236,708,0,0,0.0,0.0,0,309418,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,gamma,sRGB gamma,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.988683,2.369359,1.917077,236,708,0,0,0.0,0.0,0,303533,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,linear,linear RGB,off,snap off,False,none,off,0.0,0.85,0.992173,2.411167,2.733455,236,708,224,455,0.6426553672316384,0.6426553672316384,1,329944,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,linear,linear RGB,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.992489,2.389423,2.753628,236,708,230,500,0.7062146892655368,0.7062146892655368,1,328547,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,linear,linear RGB,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.990602,2.630604,2.852272,236,708,0,0,0.0,0.0,0,336882,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,linear,linear RGB,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.989267,2.746894,2.948117,236,708,0,0,0.0,0.0,0,331509,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,linear,linear RGB,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.989159,2.740613,2.918319,236,708,0,0,0.0,0.0,0,331241,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xlinear -Wlinear --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,oklab,OKLab,off,snap off,False,none,off,0.0,0.85,0.99342,2.44714,2.490925,236,708,219,422,0.596045197740113,0.596045197740113,1,336879,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,oklab,OKLab,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.993444,2.485162,2.402995,236,708,216,416,0.5875706214689266,0.5875706214689266,1,331713,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,oklab,OKLab,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.993482,2.736061,2.67084,236,708,0,0,0.0,0.0,0,347366,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,oklab,OKLab,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.992931,2.821311,2.718436,236,708,0,0,0.0,0.0,0,346455,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,oklab,OKLab,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.993315,2.825194,2.782396,236,708,0,0,0.0,0.0,0,348488,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xoklab -Woklab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,cielab,CIELAB,off,snap off,False,none,off,0.0,0.85,0.988056,2.25338,1.624144,236,708,222,437,0.617231638418079,0.617231638418079,1,334121,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,cielab,CIELAB,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.98749,2.277251,1.687595,236,708,224,435,0.614406779661017,0.614406779661017,1,334865,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,cielab,CIELAB,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.985822,2.645427,1.895047,236,708,0,0,0.0,0.0,0,347545,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,cielab,CIELAB,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.986346,2.56169,1.819597,236,708,0,0,0.0,0.0,0,351085,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,cielab,CIELAB,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.984393,2.672033,1.918269,236,708,0,0,0.0,0.0,0,342121,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xcielab -Wcielab --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,din99d,DIN99d,off,snap off,False,none,off,0.0,0.85,0.978378,2.238102,1.708957,236,708,230,468,0.6610169491525424,0.6610169491525424,1,326810,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,din99d,DIN99d,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.97869,2.21419,1.713477,236,708,225,418,0.5903954802259888,0.5903954802259888,1,326097,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,din99d,DIN99d,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.977271,2.35276,1.795074,236,708,0,0,0.0,0.0,0,327071,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,din99d,DIN99d,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.975194,2.398443,1.855113,236,708,0,0,0.0,0.0,0,336106,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,236,din99d,DIN99d,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.977884,2.345515,1.861074,236,708,0,0,0.0,0.0,0,336547,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xdin99d -Wdin99d --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 236 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,238,gamma,sRGB gamma,off,snap off,False,none,off,0.0,0.85,0.990305,2.300589,1.858039,238,714,225,455,0.6372549019607843,0.6372549019607843,1,303663,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 238 --snap-policy=none --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,238,gamma,sRGB gamma,nearest-quarter,nearest / all / rate 0.25,True,nearest,all,0.25,0.85,0.990491,2.282462,1.875062,238,714,197,305,0.4271708683473389,0.4271708683473389,1,305491,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 238 --snap-policy=nearest:timing=all:rate=0.25:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,238,gamma,sRGB gamma,nearest-once,nearest / once / rate 1,True,nearest,once,1.0,0.85,0.989387,2.329929,1.924496,238,714,0,0,0.0,0.0,0,307867,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 238 --snap-policy=nearest:timing=once:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,238,gamma,sRGB gamma,nearest-all,nearest / all / rate 1,True,nearest,all,1.0,0.85,0.990316,2.315115,1.949183,238,714,0,0,0.0,0.0,0,309874,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 238 --snap-policy=nearest:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
bd00a0a034ff1e8fd4f233911f686a4aed0ea9ac,macOS-26.5.1-arm64-arm-64bit-Mach-O,natural-snake,natural photograph,238,gamma,sRGB gamma,reversible-all,reversible / all / rate 1,True,reversible,all,1.0,0.85,0.988825,2.357836,1.903665,238,714,0,0,0.0,0.0,0,305818,{img2sixel} --threads=1 --precision=float32 --quality=full '--loaders=builtin!' --sampling-policy=full-frame --binning-policy=hard --quantize-model=kmeans:seed=1:binbits=6 --merge-policy=none --cover-policy=off -Xgamma -Wgamma --diffusion=fs:scan=raster --gpu-policy=off --lookup-policy=none --palette-type=rgb -p 238 --snap-policy=reversible:timing=all:rate=1:channel_l=0.85 --mapfile-output=act:{palette} {input},{lsqa} '--loaders=builtin!' {input} -
